Data,Hora,Padrao,Resultado,Estagio
05/04/2025,04:00:59,PVVPVV,LOSS,Martingale 2
05/04/2025,04:01:26,PVVPVV,WIN,Martingale 2
05/04/2025,04:02:30,PVVVVPV,WIN,Martingale 0
05/04/2025,04:04:27,VPVPVPP,WIN,Martingale 0
05/04/2025,04:06:29,PVPPPPPV,WIN,Martingale 0
05/04/2025,04:08:30,PVVPVP,WIN,Martingale 0
05/04/2025,04:09:29,VPVPPV,LOSS,Martingale 1
05/04/2025,04:10:01,VPVPPV,WIN,Martingale 1
05/04/2025,04:11:31,PPVPVPV,WIN,Martingale 0
05/04/2025,04:16:29,PVVVPP,WIN,Martingale 0
05/04/2025,04:17:59,VVPPPPV,LOSS,Martingale 1
05/04/2025,04:18:31,VVPPPPV,LOSS,Martingale 2
05/04/2025,04:19:03,VVPPPPV,LOSS,Gale 1
05/04/2025,04:20:01,PPVPPPV,WIN,Martingale 0
05/04/2025,04:21:32,PPPVVVV,LOSS,Martingale 1
05/04/2025,04:21:59,PPPVVVV,LOSS,Martingale 2
05/04/2025,04:22:31,PPPVVVV,LOSS,Gale 1
05/04/2025,04:24:32,VVVPPV,LOSS,Martingale 1
05/04/2025,04:24:59,VVVPPV,BRANCO,Martingale 1
05/04/2025,04:29:32,PVVVPVP,LOSS,Martingale 1
05/04/2025,04:30:04,PVVVPVP,WIN,Martingale 1
05/04/2025,04:31:02,VPVPVPP,LOSS,Martingale 1
05/04/2025,04:31:34,VPVPVPP,WIN,Martingale 1
05/04/2025,04:32:33,VPPVPV,WIN,Martingale 0
05/04/2025,04:33:31,PPVPVVV,LOSS,Martingale 1
05/04/2025,04:34:03,PPVPVVV,WIN,Martingale 1
05/04/2025,04:36:04,VPPBP,WIN,Martingale 0
05/04/2025,04:37:03,PBPVP,LOSS,Martingale 1
05/04/2025,04:37:35,PBPVP,LOSS,Martingale 2
05/04/2025,04:38:01,PBPVP,LOSS,Gale 1
05/04/2025,04:39:31,VPPPPVP,WIN,Martingale 0
05/04/2025,04:41:01,PPVPVVV,WIN,Martingale 0
05/04/2025,04:44:31,VVVVVVPVV,LOSS,Martingale 1
05/04/2025,04:45:03,VVVVVVPVV,BRANCO,Martingale 1
05/04/2025,04:47:36,VVBPVVP,LOSS,Martingale 1
05/04/2025,04:48:03,VVBPVVP,LOSS,Martingale 2
05/04/2025,04:48:35,VVBPVVP,BRANCO,Martingale 2
05/04/2025,04:53:07,PPVPVVV,WIN,Martingale 0
05/04/2025,04:55:34,VVVPVPP,LOSS,Martingale 1
05/04/2025,04:56:06,VVVPVPP,WIN,Martingale 1
05/04/2025,04:57:36,VPPPVPP,LOSS,Martingale 1
05/04/2025,04:58:08,VPPPVPP,LOSS,Martingale 2
05/04/2025,04:58:34,VPPPVPP,WIN,Martingale 2
05/04/2025,04:59:33,VPPPPVP,LOSS,Martingale 1
05/04/2025,05:00:05,VPPPPVP,WIN,Martingale 1
05/04/2025,05:01:35,VPPVVP,LOSS,Martingale 1
05/04/2025,05:02:06,VPPVVP,LOSS,Martingale 2
05/04/2025,05:02:39,VPPVVP,WIN,Martingale 2
05/04/2025,05:04:08,PVVPPV,LOSS,Martingale 1
05/04/2025,05:04:35,PVVPPV,LOSS,Martingale 2
05/04/2025,05:05:07,PVVPPV,WIN,Martingale 2
05/04/2025,05:06:37,PVVVPVP,LOSS,Martingale 1
05/04/2025,05:07:09,PVVVPVP,LOSS,Martingale 2
05/04/2025,05:07:35,PVVVPVP,WIN,Martingale 2
05/04/2025,05:09:05,VPPPVPV,LOSS,Martingale 1
05/04/2025,05:09:37,VPPPVPV,WIN,Martingale 1
05/04/2025,05:11:38,VVPPPV,WIN,Martingale 0
05/04/2025,05:12:37,VPPPVVP,WIN,Martingale 0
05/04/2025,05:13:35,PVVPVP,WIN,Martingale 0
05/04/2025,05:16:08,PVPVVP,BRANCO,Martingale 0
05/04/2025,05:18:09,PBPPV,WIN,Martingale 0
05/04/2025,05:19:08,BPPVVV,LOSS,Martingale 1
05/04/2025,05:19:40,BPPVVV,LOSS,Martingale 2
05/04/2025,05:20:06,BPPVVV,WIN,Martingale 2
05/04/2025,05:21:10,PVVVVVPV,LOSS,Martingale 1
05/04/2025,05:21:37,PVVVVVPV,LOSS,Martingale 2
05/04/2025,05:22:09,PVVVVVPV,WIN,Martingale 2
05/04/2025,05:23:07,PVVVPP,LOSS,Martingale 1
05/04/2025,05:23:39,PVVVPP,BRANCO,Martingale 1
05/04/2025,05:25:40,PBPPV,WIN,Martingale 0
05/04/2025,05:26:39,BPPVVV,LOSS,Martingale 1
05/04/2025,05:27:11,BPPVVV,LOSS,Martingale 2
05/04/2025,05:27:37,BPPVVV,WIN,Martingale 2
05/04/2025,05:28:41,PVVVVVPV,WIN,Martingale 0
05/04/2025,05:29:39,VVVPVPP,LOSS,Martingale 1
05/04/2025,05:30:11,VVVPVPP,LOSS,Martingale 2
05/04/2025,05:30:37,VVVPVPP,BRANCO,Martingale 2
05/04/2025,05:34:07,PVVPPB,LOSS,Martingale 1
05/04/2025,05:34:39,PVVPPB,WIN,Martingale 1
05/04/2025,05:38:09,PVVVVVPV,WIN,Martingale 0
05/04/2025,05:39:08,VPVPB,WIN,Martingale 0
05/04/2025,05:42:12,VVPVVP,WIN,Martingale 0
05/04/2025,05:43:11,PVVPPV,WIN,Martingale 0
05/04/2025,05:44:10,VPPVPP,WIN,Martingale 0
05/04/2025,05:45:40,VPPVPV,WIN,Martingale 0
05/04/2025,05:49:41,BVVPPV,LOSS,Martingale 1
05/04/2025,05:50:13,BVVPPV,WIN,Martingale 1
05/04/2025,05:52:40,VVPPPPV,WIN,Martingale 0
05/04/2025,05:55:44,VPVPPPV,WIN,Martingale 0
05/04/2025,05:56:43,VPPPVVP,LOSS,Martingale 1
05/04/2025,05:57:15,VPPPVVP,WIN,Martingale 1
05/04/2025,05:58:45,VPPVPV,WIN,Martingale 0
05/04/2025,05:59:43,PPVPVPV,BRANCO,Martingale 0
05/04/2025,06:02:41,BVVPPV,BRANCO,Martingale 0
05/04/2025,06:07:45,VVPPPPV,LOSS,Martingale 1
05/04/2025,06:08:12,VVPPPPV,LOSS,Martingale 2
05/04/2025,06:08:44,VVPPPPV,LOSS,Gale 1
05/04/2025,06:10:13,VVVVB,LOSS,Martingale 1
05/04/2025,06:10:45,VVVVB,WIN,Martingale 1
05/04/2025,06:13:13,PVVVPP,WIN,Martingale 0
05/04/2025,06:14:16,VVPPPV,BRANCO,Martingale 0
05/04/2025,06:16:12,PPVBBVV,WIN,Martingale 0
05/04/2025,06:19:42,VPPPPPVP,LOSS,Martingale 1
05/04/2025,06:20:14,VPPPPPVP,BRANCO,Martingale 1
05/04/2025,06:21:13,VPPBP,LOSS,Martingale 1
05/04/2025,06:21:45,VPPBP,BRANCO,Martingale 1
05/04/2025,06:27:46,BPVVPVV,LOSS,Martingale 1
05/04/2025,06:28:17,BPVVPVV,BRANCO,Martingale 1
05/04/2025,06:32:19,PVVVVPV,LOSS,Martingale 1
05/04/2025,06:32:45,PVVVVPV,LOSS,Martingale 2
05/04/2025,06:33:17,PVVVVPV,WIN,Martingale 2
05/04/2025,06:34:47,PVVVPVP,LOSS,Martingale 1
05/04/2025,06:35:19,PVVVPVP,LOSS,Martingale 2
05/04/2025,06:35:51,PVVVPVP,WIN,Martingale 2
05/04/2025,06:36:49,PVPVVPV,WIN,Martingale 0
05/04/2025,06:37:47,PVPVVPVVP,LOSS,Martingale 1
05/04/2025,06:38:19,PVPVVPVVP,LOSS,Martingale 2
05/04/2025,06:38:51,PVPVVPVVP,WIN,Martingale 2
05/04/2025,06:40:21,VPPPVPP,LOSS,Martingale 1
05/04/2025,06:40:47,VPPPVPP,WIN,Martingale 1
05/04/2025,06:41:51,VPPVPP,WIN,Martingale 0
05/04/2025,06:42:50,PPVPPPV,BRANCO,Martingale 0
05/04/2025,06:44:51,PVBVVV,WIN,Martingale 0
05/04/2025,06:46:47,VVVPPV,LOSS,Martingale 1
05/04/2025,06:47:19,VVVPPV,WIN,Martingale 1
05/04/2025,06:48:18,VPPVPVV,WIN,Martingale 0
05/04/2025,06:49:21,PVPVVPP,WIN,Martingale 0
05/04/2025,06:50:20,VVPPPV,LOSS,Martingale 1
05/04/2025,06:50:51,VVPPPV,WIN,Martingale 1
05/04/2025,06:52:21,PVVPVP,LOSS,Martingale 1
05/04/2025,06:52:48,PVVPVP,LOSS,Martingale 2
05/04/2025,06:53:20,PVVPVP,LOSS,Gale 1
05/04/2025,06:54:18,PVPVVVP,WIN,Martingale 0
05/04/2025,06:57:22,VVPVVVVVV,LOSS,Martingale 1
05/04/2025,06:57:49,VVPVVVVVV,LOSS,Martingale 2
05/04/2025,06:58:21,VVPVVVVVV,WIN,Martingale 2
05/04/2025,06:59:50,VPPVVP,WIN,Martingale 0
05/04/2025,07:00:49,PVVPPV,WIN,Martingale 0
05/04/2025,07:01:53,VPPVPV,WIN,Martingale 0
05/04/2025,07:02:52,PPVPVPV,LOSS,Martingale 1
05/04/2025,07:03:24,PPVPVPV,WIN,Martingale 1
05/04/2025,07:04:54,PVVPPV,LOSS,Martingale 1
05/04/2025,07:05:20,PVVPPV,WIN,Martingale 1
05/04/2025,07:06:50,PVVPVP,LOSS,Martingale 1
05/04/2025,07:07:22,PVVPVP,LOSS,Martingale 2
05/04/2025,07:07:53,PVVPVP,LOSS,Gale 1
05/04/2025,07:09:23,PVPPPPPV,LOSS,Martingale 1
05/04/2025,07:09:55,PVPPPPPV,WIN,Martingale 1
05/04/2025,07:13:25,PVPPPPPV,WIN,Martingale 0
05/04/2025,07:15:21,PVVPPV,WIN,Martingale 0
05/04/2025,07:16:25,VVPPVPV,LOSS,Martingale 1
05/04/2025,07:16:52,VVPPVPV,WIN,Martingale 1
05/04/2025,07:18:22,PVPVPVVP,LOSS,Martingale 1
05/04/2025,07:18:53,PVPVPVVP,WIN,Martingale 1
05/04/2025,07:19:52,PVVPVPP,WIN,Martingale 0
05/04/2025,07:20:56,VPVPPVV,WIN,Martingale 0
05/04/2025,07:23:54,PVBPPV,WIN,Martingale 0
05/04/2025,07:28:26,VVVPVPP,LOSS,Martingale 1
05/04/2025,07:28:53,VVVPVPP,BRANCO,Martingale 1
05/04/2025,07:32:54,PVVVPVP,LOSS,Martingale 1
05/04/2025,07:33:26,PVVVPVP,LOSS,Martingale 2
05/04/2025,07:33:53,PVVVPVP,WIN,Martingale 2
05/04/2025,07:34:57,PVPVVPV,LOSS,Martingale 1
05/04/2025,07:35:24,PVPVVPV,WIN,Martingale 1
05/04/2025,07:37:25,PVPVVVP,LOSS,Martingale 1
05/04/2025,07:37:56,PVPVVVP,LOSS,Martingale 2
05/04/2025,07:38:28,PVPVVVP,LOSS,Gale 1
05/04/2025,07:39:58,VVPVVVVP,WIN,Martingale 0
05/04/2025,07:40:57,PVVVVPPP,WIN,Martingale 0
05/04/2025,07:42:27,VPPPVPP,LOSS,Martingale 1
05/04/2025,07:42:58,VPPPVPP,WIN,Martingale 1
05/04/2025,07:43:57,VPPPVV,LOSS,Martingale 1
05/04/2025,07:44:29,VPPPVV,WIN,Martingale 1
05/04/2025,07:45:27,PVVVPP,WIN,Martingale 0
05/04/2025,07:46:57,VPPVPV,WIN,Martingale 0
05/04/2025,07:48:27,VPVPPV,WIN,Martingale 0
05/04/2025,07:49:26,VPPVPP,LOSS,Martingale 1
05/04/2025,07:49:57,VPPVPP,LOSS,Martingale 2
05/04/2025,07:50:29,VPPVPP,LOSS,Gale 1
05/04/2025,07:51:28,PPVPPPPPP,LOSS,Martingale 1
05/04/2025,07:51:59,PPVPPPPPP,WIN,Martingale 1
05/04/2025,07:58:27,VPPPPPPP,WIN,Martingale 0
05/04/2025,07:59:31,PPPPB,WIN,Martingale 0
05/04/2025,08:01:27,BPPPP,LOSS,Martingale 1
05/04/2025,08:01:59,BPPPP,WIN,Martingale 1
05/04/2025,08:04:00,PPPPPVPPV,WIN,Martingale 0
05/04/2025,08:04:59,VPPVPV,WIN,Martingale 0
05/04/2025,08:05:58,VPPVPVVP,WIN,Martingale 0
05/04/2025,08:07:59,VVPPPPV,LOSS,Martingale 1
05/04/2025,08:08:31,VVPPPPV,WIN,Martingale 1
05/04/2025,08:10:59,VPVPPPV,LOSS,Martingale 1
05/04/2025,08:11:31,VPVPPPV,LOSS,Martingale 2
05/04/2025,08:12:03,VPVPPPV,WIN,Martingale 2
05/04/2025,08:13:01,VPPPVVVPP,WIN,Martingale 0
05/04/2025,08:18:00,PVPPPPVV,WIN,Martingale 0
05/04/2025,08:19:30,PVVPVV,LOSS,Martingale 1
05/04/2025,08:20:02,PVVPVV,WIN,Martingale 1
05/04/2025,08:21:32,PVVVPVP,WIN,Martingale 0
05/04/2025,08:27:29,PPVPVVV,WIN,Martingale 0
05/04/2025,08:28:33,PPVPVVVPP,WIN,Martingale 0
05/04/2025,08:31:06,PPPPB,LOSS,Martingale 1
05/04/2025,08:31:33,PPPPB,LOSS,Martingale 2
05/04/2025,08:32:04,PPPPB,WIN,Martingale 2
05/04/2025,08:33:34,BVVPPV,WIN,Martingale 0
05/04/2025,08:34:33,VPPVVP,LOSS,Martingale 1
05/04/2025,08:35:05,VPPVVP,WIN,Martingale 1
05/04/2025,08:36:35,VPPVVV,LOSS,Martingale 1
05/04/2025,08:37:08,VPPVVV,WIN,Martingale 1
05/04/2025,08:38:07,PVVVPVP,WIN,Martingale 0
05/04/2025,08:39:05,VPVPPV,LOSS,Martingale 1
05/04/2025,08:39:38,VPVPPV,WIN,Martingale 1
05/04/2025,08:41:08,PPVPVPV,BRANCO,Martingale 0
05/04/2025,08:43:36,BPPPP,WIN,Martingale 0
05/04/2025,08:45:37,PPVVVP,LOSS,Martingale 1
05/04/2025,08:46:09,PPVVVP,LOSS,Martingale 2
05/04/2025,08:46:35,PPVVVP,LOSS,Gale 1
05/04/2025,08:47:39,VVPVVVP,WIN,Martingale 0
05/04/2025,08:52:07,PPVVVP,WIN,Martingale 0
05/04/2025,08:55:06,VPVVVVVP,LOSS,Martingale 1
05/04/2025,08:55:38,VPVVVVVP,LOSS,Martingale 2
05/04/2025,08:56:09,VPVVVVVP,LOSS,Gale 1
05/04/2025,08:57:39,VVPVVVVP,BRANCO,Martingale 0
05/04/2025,09:02:07,VVPPPV,WIN,Martingale 0
05/04/2025,09:03:11,VPPPVPP,WIN,Martingale 0
05/04/2025,09:05:39,PBPPV,LOSS,Martingale 1
05/04/2025,09:06:10,PBPPV,WIN,Martingale 1
05/04/2025,09:07:41,PVVPPV,LOSS,Martingale 1
05/04/2025,09:08:13,PVVPPV,LOSS,Martingale 2
05/04/2025,09:08:39,PVVPPV,LOSS,Gale 1
05/04/2025,09:09:38,PPVVVVP,WIN,Martingale 0
05/04/2025,09:12:42,VVPVVVVVV,BRANCO,Martingale 0
05/04/2025,09:15:09,BVPVP,WIN,Martingale 0
05/04/2025,09:19:42,VVPPPPV,LOSS,Martingale 1
05/04/2025,09:20:14,VVPPPPV,LOSS,Martingale 2
05/04/2025,09:20:40,VVPPPPV,WIN,Martingale 2
05/04/2025,09:22:42,VVPVVP,LOSS,Martingale 1
05/04/2025,09:23:14,VVPVVP,WIN,Martingale 1
05/04/2025,09:27:15,PVVVVPPP,WIN,Martingale 0
05/04/2025,09:28:14,VPPPVV,WIN,Martingale 0
05/04/2025,09:30:15,VVPPPV,WIN,Martingale 0
05/04/2025,09:31:45,PPPVVVV,WIN,Martingale 0
05/04/2025,09:33:41,VPPBP,WIN,Martingale 0
05/04/2025,09:35:16,BPPPP,LOSS,Martingale 1
05/04/2025,09:35:43,BPPPP,LOSS,Martingale 2
05/04/2025,09:36:15,BPPPP,LOSS,Gale 1
05/04/2025,09:37:13,PPVVVP,BRANCO,Martingale 0
05/04/2025,09:40:43,VPPPVV,WIN,Martingale 0
05/04/2025,09:41:42,PPVVVP,LOSS,Martingale 1
05/04/2025,09:42:14,PPVVVP,WIN,Martingale 1
05/04/2025,09:43:12,PPVVVPVPP,WIN,Martingale 0
05/04/2025,09:44:16,VVVPVPPPP,WIN,Martingale 0
05/04/2025,09:45:15,VPPPPVP,BRANCO,Martingale 0
05/04/2025,09:49:43,VPPVVP,WIN,Martingale 0
05/04/2025,09:50:47,PVVPVP,LOSS,Martingale 1
05/04/2025,09:51:13,PVVPVP,WIN,Martingale 1
05/04/2025,09:52:43,PVPVPVP,WIN,Martingale 0
05/04/2025,09:56:18,PVVVVPPV,LOSS,Martingale 1
05/04/2025,09:56:45,PVVVVPPV,WIN,Martingale 1
05/04/2025,09:57:44,VPPVPVV,WIN,Martingale 0
05/04/2025,09:58:48,PVPVVPV,LOSS,Martingale 1
05/04/2025,09:59:15,PVPVVPV,LOSS,Martingale 2
05/04/2025,09:59:46,PVPVVPV,WIN,Martingale 2
05/04/2025,10:00:45,VPVPPVV,LOSS,Martingale 1
05/04/2025,10:01:17,VPVPPVV,WIN,Martingale 1
05/04/2025,10:03:49,VVPVVVP,WIN,Martingale 0
05/04/2025,10:04:48,PVVVPVP,BRANCO,Martingale 0
05/04/2025,10:05:47,PVPBP,WIN,Martingale 0
05/04/2025,10:06:46,PVPBPVV,WIN,Martingale 0
05/04/2025,10:11:18,PVVVPVP,LOSS,Martingale 1
05/04/2025,10:11:50,PVVVPVP,WIN,Martingale 1
05/04/2025,10:12:49,VPVPVPP,WIN,Martingale 0
05/04/2025,10:14:50,PVPPPPVV,WIN,Martingale 0
05/04/2025,10:16:20,PVVPVP,LOSS,Martingale 1
05/04/2025,10:16:47,PVVPVP,WIN,Martingale 1
05/04/2025,10:17:51,VPVPB,WIN,Martingale 0
05/04/2025,10:18:50,PVPBPV,LOSS,Martingale 1
05/04/2025,10:19:22,PVPBPV,LOSS,Martingale 2
05/04/2025,10:19:48,PVPBPV,WIN,Martingale 2
05/04/2025,10:25:19,PPVPVVV,LOSS,Martingale 1
05/04/2025,10:25:51,PPVPVVV,LOSS,Martingale 2
05/04/2025,10:26:23,PPVPVVV,WIN,Martingale 2
05/04/2025,10:27:21,PVVVVVPV,LOSS,Martingale 1
05/04/2025,10:27:53,PVVVVVPV,WIN,Martingale 1
05/04/2025,10:29:23,VPVPVPP,LOSS,Martingale 1
05/04/2025,10:29:50,VPVPVPP,LOSS,Martingale 2
05/04/2025,10:30:21,VPVPVPP,WIN,Martingale 2
05/04/2025,10:31:51,PVVPPV,WIN,Martingale 0
05/04/2025,10:32:50,VVPPVPV,LOSS,Martingale 1
05/04/2025,10:33:22,VVPPVPV,LOSS,Martingale 2
05/04/2025,10:33:54,VVPPVPV,WIN,Martingale 2
05/04/2025,10:35:24,VPVPPVPP,WIN,Martingale 0
05/04/2025,10:36:22,PPVPPVV,WIN,Martingale 0
05/04/2025,10:37:21,PPVVVP,LOSS,Martingale 1
05/04/2025,10:37:53,PPVVVP,LOSS,Martingale 2
05/04/2025,10:38:20,PPVVVP,WIN,Martingale 2
05/04/2025,10:39:50,VPVVPVP,WIN,Martingale 0
05/04/2025,10:40:53,PVVPVPPP,LOSS,Martingale 1
05/04/2025,10:41:20,PVVPVPPP,WIN,Martingale 1
05/04/2025,10:42:24,VPPPVPP,WIN,Martingale 0
05/04/2025,10:44:25,PPVPPPPPP,LOSS,Martingale 1
05/04/2025,10:44:51,PPVPPPPPP,LOSS,Martingale 2
05/04/2025,10:45:24,PPVPPPPPP,BRANCO,Martingale 2
05/04/2025,10:48:22,BPPVVP,WIN,Martingale 0
05/04/2025,10:49:21,PVVPPV,WIN,Martingale 0
05/04/2025,10:50:25,VVPPVPP,WIN,Martingale 0
05/04/2025,10:51:55,VPPVPPPPP,WIN,Martingale 0
05/04/2025,10:52:54,VPPPPPPP,WIN,Martingale 0
05/04/2025,10:54:23,PPPPB,WIN,Martingale 0
05/04/2025,10:56:25,BPPPP,LOSS,Martingale 1
05/04/2025,10:56:57,BPPPP,LOSS,Martingale 2
05/04/2025,10:57:23,BPPPP,LOSS,Gale 1
05/04/2025,10:58:22,PPPPPPPV,LOSS,Martingale 1
05/04/2025,10:58:54,PPPPPPPV,LOSS,Martingale 2
05/04/2025,10:59:26,PPPPPPPV,WIN,Martingale 2
05/04/2025,11:00:25,PVVVPP,LOSS,Martingale 1
05/04/2025,11:00:57,PVVVPP,WIN,Martingale 1
05/04/2025,11:02:27,VPPPVPP,WIN,Martingale 0
05/04/2025,11:03:57,VPPVPP,WIN,Martingale 0
05/04/2025,11:05:27,VPPVPP,WIN,Martingale 0
05/04/2025,11:08:57,VVBPVVP,WIN,Martingale 0
05/04/2025,11:09:55,PVVPPV,WIN,Martingale 0
05/04/2025,11:10:54,VPPVPP,LOSS,Martingale 1
05/04/2025,11:11:26,VPPVPP,LOSS,Martingale 2
05/04/2025,11:11:58,VPPVPP,LOSS,Gale 1
05/04/2025,11:12:56,PPVPPPPPP,WIN,Martingale 0
05/04/2025,11:13:55,PPPPPPPV,LOSS,Martingale 1
05/04/2025,11:14:27,PPPPPPPV,WIN,Martingale 1
05/04/2025,11:15:57,PVPVVP,LOSS,Martingale 1
05/04/2025,11:16:29,PVPVVP,LOSS,Martingale 2
05/04/2025,11:16:55,PVPVVP,BRANCO,Martingale 2
05/04/2025,11:17:59,PPPBV,WIN,Martingale 0
05/04/2025,11:20:27,VPPVPV,WIN,Martingale 0
05/04/2025,11:21:26,PPVPVVV,WIN,Martingale 0
05/04/2025,11:22:29,PPVPVVVPP,LOSS,Martingale 1
05/04/2025,11:22:56,PPVPVVVPP,LOSS,Martingale 2
05/04/2025,11:23:28,PPVPVVVPP,LOSS,Gale 1
05/04/2025,11:24:58,PPVVVVP,LOSS,Martingale 1
05/04/2025,11:25:30,PPVVVVP,WIN,Martingale 1
05/04/2025,11:27:00,VPPVVV,LOSS,Martingale 1
05/04/2025,11:27:27,VPPVVV,LOSS,Martingale 2
05/04/2025,11:27:58,VPPVVV,WIN,Martingale 2
05/04/2025,11:28:57,PVVVVVPV,WIN,Martingale 0
05/04/2025,11:29:56,VVVPVPP,LOSS,Martingale 1
05/04/2025,11:30:28,VVVPVPP,LOSS,Martingale 2
05/04/2025,11:31:00,VVVPVPP,LOSS,Gale 1
05/04/2025,11:31:58,PVPPPPPV,WIN,Martingale 0
05/04/2025,11:32:57,VPPPPPVVV,LOSS,Martingale 1
05/04/2025,11:33:29,VPPPPPVVV,WIN,Martingale 1
05/04/2025,11:34:59,PVVVVPPV,WIN,Martingale 0
05/04/2025,11:35:57,VPPVVV,LOSS,Martingale 1
05/04/2025,11:36:29,VPPVVV,WIN,Martingale 1
05/04/2025,11:38:31,VVPVVVP,LOSS,Martingale 1
05/04/2025,11:38:57,VVPVVVP,LOSS,Martingale 2
05/04/2025,11:39:29,VVPVVVP,LOSS,Gale 1
05/04/2025,11:44:02,VPVPPV,LOSS,Martingale 1
05/04/2025,11:44:29,VPVPPV,WIN,Martingale 1
05/04/2025,11:46:30,VVPVVP,LOSS,Martingale 1
05/04/2025,11:47:02,VVPVVP,WIN,Martingale 1
05/04/2025,11:52:59,VPPVPP,LOSS,Martingale 1
05/04/2025,11:53:31,VPPVPP,WIN,Martingale 1
05/04/2025,11:55:02,VPPPVPP,WIN,Martingale 0
05/04/2025,11:56:32,VPPVVP,LOSS,Martingale 1
05/04/2025,11:57:04,VPPVVP,LOSS,Martingale 2
05/04/2025,11:57:31,VPPVVP,LOSS,Gale 1
05/04/2025,11:59:32,VPVVVVVP,WIN,Martingale 0
05/04/2025,12:00:31,PVVVVVPVP,WIN,Martingale 0
05/04/2025,12:02:01,PVPVVP,LOSS,Martingale 1
05/04/2025,12:02:33,PVPVVP,WIN,Martingale 1
05/04/2025,12:04:03,VVPPVPV,LOSS,Martingale 1
05/04/2025,12:04:35,VVPPVPV,LOSS,Martingale 2
05/04/2025,12:05:01,VVPPVPV,BRANCO,Martingale 2
05/04/2025,12:09:35,BVVVV,LOSS,Martingale 1
05/04/2025,12:10:02,BVVVV,LOSS,Martingale 2
05/04/2025,12:10:34,BVVVV,LOSS,Gale 1
05/04/2025,12:11:32,VVPPPV,WIN,Martingale 0
05/04/2025,12:12:31,VPPPVVP,LOSS,Martingale 1
05/04/2025,12:13:03,VPPPVVP,LOSS,Martingale 2
05/04/2025,12:13:35,VPPPVVP,WIN,Martingale 2
05/04/2025,12:14:34,VPPPVV,LOSS,Martingale 1
05/04/2025,12:15:06,VPPPVV,WIN,Martingale 1
05/04/2025,12:21:07,VPPPVPP,LOSS,Martingale 1
05/04/2025,12:21:34,VPPPVPP,LOSS,Martingale 2
05/04/2025,12:22:06,VPPPVPP,WIN,Martingale 2
05/04/2025,12:23:05,VPPPPVV,LOSS,Martingale 1
05/04/2025,12:23:37,VPPPPVV,WIN,Martingale 1
05/04/2025,12:24:36,PVVVPP,LOSS,Martingale 1
05/04/2025,12:25:08,PVVVPP,LOSS,Martingale 2
05/04/2025,12:25:34,PVVVPP,WIN,Martingale 2
05/04/2025,12:26:38,VPPPPVP,LOSS,Martingale 1
05/04/2025,12:27:05,VPPPPVP,WIN,Martingale 1
05/04/2025,12:28:35,VPPVVP,WIN,Martingale 0
05/04/2025,12:29:39,PVVPPV,BRANCO,Martingale 0
05/04/2025,12:36:06,PPPPB,WIN,Martingale 0
05/04/2025,12:38:08,BVVVV,WIN,Martingale 0
05/04/2025,12:39:06,PPBVVVVPP,LOSS,Martingale 1
05/04/2025,12:39:38,PPBVVVVPP,BRANCO,Martingale 1
05/04/2025,12:43:39,VVPVVP,WIN,Martingale 0
05/04/2025,12:48:07,PVVPVP,LOSS,Martingale 1
05/04/2025,12:48:39,PVVPVP,WIN,Martingale 1
05/04/2025,12:49:37,VPVPPVV,WIN,Martingale 0
05/04/2025,12:50:41,PPVVVP,LOSS,Martingale 1
05/04/2025,12:51:08,PPVVVP,BRANCO,Martingale 1
05/04/2025,12:55:09,VVBPVVP,WIN,Martingale 0
05/04/2025,12:56:08,PVVPPV,WIN,Martingale 0
05/04/2025,12:57:12,VPPVPV,WIN,Martingale 0
05/04/2025,12:58:42,VPVPPV,LOSS,Martingale 1
05/04/2025,12:59:09,VPVPPV,WIN,Martingale 1
05/04/2025,13:03:10,BVVPPV,LOSS,Martingale 1
05/04/2025,13:03:42,BVVPPV,WIN,Martingale 1
05/04/2025,13:05:44,VVPVVP,WIN,Martingale 0
05/04/2025,13:06:43,PVVPPV,LOSS,Martingale 1
05/04/2025,13:07:09,PVVPPV,LOSS,Martingale 2
05/04/2025,13:07:41,PVVPPV,LOSS,Gale 1
05/04/2025,13:08:40,VPPVVVVP,WIN,Martingale 0
05/04/2025,13:09:44,PVVVVPPP,WIN,Martingale 0
05/04/2025,13:10:43,VVPPPPV,WIN,Martingale 0
05/04/2025,13:11:42,VPPPPVVV,WIN,Martingale 0
05/04/2025,13:12:40,PPVVVVP,LOSS,Martingale 1
05/04/2025,13:13:12,PPVVVVP,LOSS,Martingale 2
05/04/2025,13:13:44,PPVVVVP,LOSS,Gale 1
05/04/2025,13:14:43,VVPVVVP,WIN,Martingale 0
05/04/2025,13:17:42,VPPPPPVP,LOSS,Martingale 1
05/04/2025,13:18:14,VPPPPPVP,WIN,Martingale 1
05/04/2025,13:20:15,VPVPPPV,WIN,Martingale 0
05/04/2025,13:22:43,PVVVBPP,BRANCO,Martingale 0
05/04/2025,13:30:13,VPVVVVVVP,BRANCO,Martingale 0
05/04/2025,13:34:15,PPVPPV,WIN,Martingale 0
05/04/2025,13:35:14,VPPVVV,WIN,Martingale 0
05/04/2025,13:36:12,PVVVPP,LOSS,Martingale 1
05/04/2025,13:36:44,PVVVPP,WIN,Martingale 1
05/04/2025,13:37:43,VPPPVV,WIN,Martingale 0
05/04/2025,13:39:13,PVVPVP,LOSS,Martingale 1
05/04/2025,13:39:45,PVVPVP,LOSS,Martingale 2
